persona-id,emotion-id,type,emotion,situation,age_id,sex_id
Pro_10598,S11_D01_E47,E47,억울한,"['S11', 'D01']",A02,G01
Pro_01869,S03_D02_E18,E18,노여워하는,"['S03', 'D02']",A02,G01
Pro_08949,S10_D02_E18,E18,노여워하는,"['S10', 'D02']",A02,G01
Pro_07388,S10_D02_E17,E17,구역질 나는,"['S10', 'D02']",A02,G01
Pro_07037,S07_D02_E26,E26,염세적인,"['S07', 'D02']",A02,G01
Pro_10894,S13_D02_E43,E43,고립된,"['S13', 'D02']",A02,G01
Pro_08985,S10_D02_E54,E54,열등감,"['S10', 'D02']",A02,G01
Pro_10828,S13_D01_E37,E37,걱정스러운,"['S13', 'D01']",A02,G01
Pro_07316,S09_D02_E65,E65,흥분,"['S09', 'D02']",A02,G01
Pro_08748,S08_D02_E57,E57,혐오스러운,"['S08', 'D02']",A02,G01
Pro_08711,S08_D02_E20,E20,슬픔,"['S08', 'D02']",A02,G01
Pro_08969,S10_D02_E38,E38,조심스러운,"['S10', 'D02']",A02,G01
Pro_03576,S04_D02_E45,E45,"가난한, 불우한","['S04', 'D02']",A02,G01
Pro_05258,S05_D02_E47,E47,억울한,"['S05', 'D02']",A02,G01
Pro_10612,S11_D01_E61,E61,감사하는,"['S11', 'D01']",A02,G01
Pro_09758,S04_D01_E47,E47,억울한,"['S04', 'D01']",A02,G01
Pro_05274,S05_D02_E63,E63,편안한,"['S05', 'D02']",A02,G01
Pro_05251,S05_D02_E40,E40,상처,"['S05', 'D02']",A02,G01
Pro_10853,S13_D01_E62,E62,신뢰하는,"['S13', 'D01']",A02,G01
Pro_11338,S04_D01_E67,E67,안도,"['S04', 'D01']",A02,G01
Pro_00223,S02_D02_E52,E52,남의 시선을 의식하는,"['S02', 'D02']",A02,G01
Pro_08586,S07_D02_E15,E15,악의적인,"['S07', 'D02']",A02,G01
Pro_05101,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_05226,S05_D02_E15,E15,악의적인,"['S05', 'D02']",A02,G01
Pro_03792,S06_D02_E21,E21,실망한,"['S06', 'D02']",A02,G01
Pro_11300,S04_D01_E29,E29,환멸을 느끼는,"['S04', 'D01']",A02,G01
Pro_07425,S10_D02_E54,E54,열등감,"['S10', 'D02']",A02,G01
Pro_09776,S04_D01_E65,E65,흥분,"['S04', 'D01']",A02,G01
Pro_05127,S04_D02_E36,E36,회의적인,"['S04', 'D02']",A02,G01
Pro_05138,S04_D02_E47,E47,억울한,"['S04', 'D02']",A02,G01
Pro_12153,S11_D01_E42,E42,배신당한,"['S11', 'D01']",A02,G01
Pro_01671,S01_D02_E60,E60,기쁨,"['S01', 'D02']",A02,G01
Pro_12148,S11_D01_E37,E37,걱정스러운,"['S11', 'D01']",A02,G01
Pro_12178,S11_D01_E67,E67,안도,"['S11', 'D01']",A02,G01
Pro_07054,S07_D02_E43,E43,고립된,"['S07', 'D02']",A02,G01
Pro_03561,S04_D02_E30,E30,불안,"['S04', 'D02']",A02,G01
Pro_07413,S10_D02_E42,E42,배신당한,"['S10', 'D02']",A02,G01
Pro_05347,S06_D02_E16,E16,안달하는,"['S06', 'D02']",A02,G01
Pro_08989,S10_D02_E58,E58,한심한,"['S10', 'D02']",A02,G01
Pro_10628,S11_D02_E17,E17,구역질 나는,"['S11', 'D02']",A02,G01
Pro_07177,S08_D02_E46,E46,희생된,"['S08', 'D02']",A02,G01
Pro_07154,S08_D02_E23,E23,후회되는,"['S08', 'D02']",A02,G01
Pro_03595,S04_D02_E64,E64,만족스러운,"['S04', 'D02']",A02,G01
Pro_08867,S09_D02_E56,E56,부끄러운,"['S09', 'D02']",A02,G01
Pro_08849,S09_D02_E38,E38,조심스러운,"['S09', 'D02']",A02,G01
Pro_10660,S11_D02_E49,E49,버려진,"['S11', 'D02']",A02,G01
Pro_05248,S05_D02_E37,E37,걱정스러운,"['S05', 'D02']",A02,G01
Pro_11292,S04_D01_E21,E21,실망한,"['S04', 'D01']",A02,G01
Pro_05399,S06_D02_E68,E68,신이 난,"['S06', 'D02']",A02,G01
Pro_05150,S04_D02_E59,E59,혼란스러운(당황한),"['S04', 'D02']",A02,G01
Pro_05230,S05_D02_E19,E19,성가신,"['S05', 'D02']",A02,G01
Pro_08724,S08_D02_E33,E33,취약한,"['S08', 'D02']",A02,G01
Pro_08632,S07_D02_E61,E61,감사하는,"['S07', 'D02']",A02,G01
Pro_10893,S13_D02_E42,E42,배신당한,"['S13', 'D02']",A02,G01
Pro_01654,S01_D02_E43,E43,고립된,"['S01', 'D02']",A02,G01
Pro_07293,S09_D02_E42,E42,배신당한,"['S09', 'D02']",A02,G01
Pro_01654,S01_D02_E43,E43,고립된,"['S01', 'D02']",A02,G01
Pro_00321,S03_D02_E30,E30,불안,"['S03', 'D02']",A02,G01
Pro_01752,S02_D02_E21,E21,실망한,"['S02', 'D02']",A02,G01
Pro_03804,S06_D02_E33,E33,취약한,"['S06', 'D02']",A02,G01
Pro_12152,S11_D01_E41,E41,질투하는,"['S11', 'D01']",A02,G01
Pro_01753,S02_D02_E22,E22,비통한,"['S02', 'D02']",A02,G01
Pro_07309,S09_D02_E58,E58,한심한,"['S09', 'D02']",A02,G01
Pro_05347,S06_D02_E16,E16,안달하는,"['S06', 'D02']",A02,G01
Pro_03822,S06_D02_E51,E51,고립된(당황한),"['S06', 'D02']",A02,G01
Pro_11291,S04_D01_E20,E20,슬픔,"['S04', 'D01']",A02,G01
Pro_01882,S03_D02_E31,E31,두려운,"['S03', 'D02']",A02,G01
Pro_08715,S08_D02_E24,E24,우울한,"['S08', 'D02']",A02,G01
Pro_12461,S13_D02_E50,E50,당황,"['S13', 'D02']",A02,G01
Pro_11307,S04_D01_E36,E36,회의적인,"['S04', 'D01']",A02,G01
Pro_00317,S03_D02_E26,E26,염세적인,"['S03', 'D02']",A02,G01
Pro_10859,S13_D01_E68,E68,신이 난,"['S13', 'D01']",A02,G01
Pro_12434,S13_D02_E23,E23,후회되는,"['S13', 'D02']",A02,G01
Pro_07157,S08_D02_E26,E26,염세적인,"['S08', 'D02']",A02,G01
Pro_03816,S06_D02_E45,E45,"가난한, 불우한","['S06', 'D02']",A02,G01
Pro_07438,S10_D02_E67,E67,안도,"['S10', 'D02']",A02,G01
Pro_01680,S01_D02_E69,E69,자신하는,"['S01', 'D02']",A02,G01
Pro_05362,S06_D02_E31,E31,두려운,"['S06', 'D02']",A02,G01
Pro_11357,S04_D02_E26,E26,염세적인,"['S04', 'D02']",A02,G01
Pro_05387,S06_D02_E56,E56,부끄러운,"['S06', 'D02']",A02,G01
Pro_03801,S06_D02_E30,E30,불안,"['S06', 'D02']",A02,G01
Pro_11312,S04_D01_E41,E41,질투하는,"['S04', 'D01']",A02,G01
Pro_05387,S06_D02_E56,E56,부끄러운,"['S06', 'D02']",A02,G01
Pro_01782,S02_D02_E51,E51,고립된(당황한),"['S02', 'D02']",A02,G01
Pro_11324,S04_D01_E53,E53,외로운,"['S04', 'D01']",A02,G01
Pro_05233,S05_D02_E22,E22,비통한,"['S05', 'D02']",A02,G01
Pro_08619,S07_D02_E48,E48,괴로워하는,"['S07', 'D02']",A02,G01
Pro_12441,S13_D02_E30,E30,불안,"['S13', 'D02']",A02,G01
Pro_10573,S11_D01_E22,E22,비통한,"['S11', 'D01']",A02,G01
Pro_10644,S11_D02_E33,E33,취약한,"['S11', 'D02']",A02,G01
Pro_07072,S07_D02_E61,E61,감사하는,"['S07', 'D02']",A02,G01
Pro_12438,S13_D02_E27,E27,눈물이 나는,"['S13', 'D02']",A02,G01
Pro_12439,S13_D02_E28,E28,낙담한,"['S13', 'D02']",A02,G01
Pro_01784,S02_D02_E53,E53,외로운,"['S02', 'D02']",A02,G01
Pro_07189,S08_D02_E58,E58,한심한,"['S08', 'D02']",A02,G01
Pro_05236,S05_D02_E25,E25,마비된,"['S05', 'D02']",A02,G01
Pro_10650,S11_D02_E39,E39,초조한,"['S11', 'D02']",A02,G01
Pro_00303,S03_D02_E12,E12,좌절한,"['S03', 'D02']",A02,G01
Pro_03663,S05_D02_E12,E12,좌절한,"['S05', 'D02']",A02,G01
Pro_00183,S02_D02_E12,E12,좌절한,"['S02', 'D02']",A02,G01
Pro_09736,S04_D01_E25,E25,마비된,"['S04', 'D01']",A02,G01
Pro_10561,S11_D01_E10,E10,분노,"['S11', 'D01']",A02,G01
Pro_08721,S08_D02_E30,E30,불안,"['S08', 'D02']",A02,G01
Pro_09752,S04_D01_E41,E41,질투하는,"['S04', 'D01']",A02,G01
Pro_10868,S13_D02_E17,E17,구역질 나는,"['S13', 'D02']",A02,G01
Pro_11299,S04_D01_E28,E28,낙담한,"['S04', 'D01']",A02,G01
Pro_09831,S04_D02_E60,E60,기쁨,"['S04', 'D02']",A02,G01
Pro_01893,S03_D02_E42,E42,배신당한,"['S03', 'D02']",A02,G01
Pro_10569,S11_D01_E18,E18,노여워하는,"['S11', 'D01']",A02,G01
Pro_01649,S01_D02_E38,E38,조심스러운,"['S01', 'D02']",A02,G01
Pro_03666,S05_D02_E15,E15,악의적인,"['S05', 'D02']",A02,G01
Pro_08581,S07_D02_E10,E10,분노,"['S07', 'D02']",A02,G01
Pro_07421,S10_D02_E50,E50,당황,"['S10', 'D02']",A02,G01
Pro_12181,S11_D02_E10,E10,분노,"['S11', 'D02']",A02,G01
Pro_01752,S02_D02_E21,E21,실망한,"['S02', 'D02']",A02,G01
Pro_03573,S04_D02_E42,E42,배신당한,"['S04', 'D02']",A02,G01
Pro_00353,S03_D02_E62,E62,신뢰하는,"['S03', 'D02']",A02,G01
Pro_10852,S13_D01_E61,E61,감사하는,"['S13', 'D01']",A02,G01
Pro_08632,S07_D02_E61,E61,감사하는,"['S07', 'D02']",A02,G01
Pro_05123,S04_D02_E32,E32,스트레스 받는,"['S04', 'D02']",A02,G01
Pro_00316,S03_D02_E25,E25,마비된,"['S03', 'D02']",A02,G01
Pro_08743,S08_D02_E52,E52,남의 시선을 의식하는,"['S08', 'D02']",A02,G01
Pro_03833,S06_D02_E62,E62,신뢰하는,"['S06', 'D02']",A02,G01
Pro_08855,S09_D02_E44,E44,충격 받은,"['S09', 'D02']",A02,G01
Pro_07319,S09_D02_E68,E68,신이 난,"['S09', 'D02']",A02,G01
Pro_03595,S04_D02_E64,E64,만족스러운,"['S04', 'D02']",A02,G01
Pro_12125,S11_D01_E14,E14,방어적인,"['S11', 'D01']",A02,G01
Pro_10627,S11_D02_E16,E16,안달하는,"['S11', 'D02']",A02,G01
Pro_12474,S13_D02_E63,E63,편안한,"['S13', 'D02']",A02,G01
Pro_03586,S04_D02_E55,E55,죄책감의,"['S04', 'D02']",A02,G01
Pro_11290,S04_D01_E19,E19,성가신,"['S04', 'D01']",A02,G01
Pro_07303,S09_D02_E52,E52,남의 시선을 의식하는,"['S09', 'D02']",A02,G01
Pro_03819,S06_D02_E48,E48,괴로워하는,"['S06', 'D02']",A02,G01
Pro_07050,S07_D02_E39,E39,초조한,"['S07', 'D02']",A02,G01
Pro_05101,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_01633,S01_D02_E22,E22,비통한,"['S01', 'D02']",A02,G01
Pro_09757,S04_D01_E46,E46,희생된,"['S04', 'D01']",A02,G01
Pro_05270,S05_D02_E59,E59,혼란스러운(당황한),"['S05', 'D02']",A02,G01
Pro_01643,S01_D02_E32,E32,스트레스 받는,"['S01', 'D02']",A02,G01
Pro_10914,S13_D02_E63,E63,편안한,"['S13', 'D02']",A02,G01
Pro_10853,S13_D01_E62,E62,신뢰하는,"['S13', 'D01']",A02,G01
Pro_03789,S06_D02_E18,E18,노여워하는,"['S06', 'D02']",A02,G01
Pro_07389,S10_D02_E18,E18,노여워하는,"['S10', 'D02']",A02,G01
Pro_08751,S08_D02_E60,E60,기쁨,"['S08', 'D02']",A02,G01
Pro_05112,S04_D02_E21,E21,실망한,"['S04', 'D02']",A02,G01
Pro_01799,S02_D02_E68,E68,신이 난,"['S02', 'D02']",A02,G01
Pro_07318,S09_D02_E67,E67,안도,"['S09', 'D02']",A02,G01
Pro_00182,S02_D02_E11,E11,툴툴대는,"['S02', 'D02']",A02,G01
Pro_09735,S04_D01_E24,E24,우울한,"['S04', 'D01']",A02,G01
Pro_08591,S07_D02_E20,E20,슬픔,"['S07', 'D02']",A02,G01
Pro_07431,S10_D02_E60,E60,기쁨,"['S10', 'D02']",A02,G01
Pro_05255,S05_D02_E44,E44,충격 받은,"['S05', 'D02']",A02,G01
Pro_08639,S07_D02_E68,E68,신이 난,"['S07', 'D02']",A02,G01
Pro_07426,S10_D02_E55,E55,죄책감의,"['S10', 'D02']",A02,G01
Pro_08974,S10_D02_E43,E43,고립된,"['S10', 'D02']",A02,G01
Pro_03696,S05_D02_E45,E45,"가난한, 불우한","['S05', 'D02']",A02,G01
Pro_03564,S04_D02_E33,E33,취약한,"['S04', 'D02']",A02,G01
Pro_03790,S06_D02_E19,E19,성가신,"['S06', 'D02']",A02,G01
Pro_05224,S05_D02_E13,E13,짜증내는,"['S05', 'D02']",A02,G01
Pro_12458,S13_D02_E47,E47,억울한,"['S13', 'D02']",A02,G01
Pro_05269,S05_D02_E58,E58,한심한,"['S05', 'D02']",A02,G01
Pro_03795,S06_D02_E24,E24,우울한,"['S06', 'D02']",A02,G01
Pro_05248,S05_D02_E37,E37,걱정스러운,"['S05', 'D02']",A02,G01
Pro_10858,S13_D01_E67,E67,안도,"['S13', 'D01']",A02,G01
Pro_01648,S01_D02_E37,E37,걱정스러운,"['S01', 'D02']",A02,G01
Pro_05145,S04_D02_E54,E54,열등감,"['S04', 'D02']",A02,G01
Pro_08868,S09_D02_E57,E57,혐오스러운,"['S09', 'D02']",A02,G01
Pro_05110,S04_D02_E19,E19,성가신,"['S04', 'D02']",A02,G01
Pro_10846,S13_D01_E55,E55,죄책감의,"['S13', 'D01']",A02,G01
Pro_08582,S07_D02_E11,E11,툴툴대는,"['S07', 'D02']",A02,G01
Pro_05269,S05_D02_E58,E58,한심한,"['S05', 'D02']",A02,G01
Pro_05274,S05_D02_E63,E63,편안한,"['S05', 'D02']",A02,G01
Pro_07031,S07_D02_E20,E20,슬픔,"['S07', 'D02']",A02,G01
Pro_00116,S01_D02_E65,E65,흥분,"['S01', 'D02']",A02,G01
Pro_01912,S03_D02_E61,E61,감사하는,"['S03', 'D02']",A02,G01
Pro_12417,S13_D01_E66,E66,느긋,"['S13', 'D01']",A02,G01
Pro_07434,S10_D02_E63,E63,편안한,"['S10', 'D02']",A02,G01
Pro_11400,S04_D02_E69,E69,자신하는,"['S04', 'D02']",A02,G01
Pro_05144,S04_D02_E53,E53,외로운,"['S04', 'D02']",A02,G01
Pro_07045,S07_D02_E34,E34,혼란스러운,"['S07', 'D02']",A02,G01
Pro_12475,S13_D02_E64,E64,만족스러운,"['S13', 'D02']",A02,G01
Pro_10623,S11_D02_E12,E12,좌절한,"['S11', 'D02']",A02,G01
Pro_00347,S03_D02_E56,E56,부끄러운,"['S03', 'D02']",A02,G01
Pro_07293,S09_D02_E42,E42,배신당한,"['S09', 'D02']",A02,G01
Pro_08871,S09_D02_E60,E60,기쁨,"['S09', 'D02']",A02,G01
Pro_00314,S03_D02_E23,E23,후회되는,"['S03', 'D02']",A02,G01
Pro_08834,S09_D02_E23,E23,후회되는,"['S09', 'D02']",A02,G01
Pro_03554,S04_D02_E23,E23,후회되는,"['S04', 'D02']",A02,G01
Pro_00090,S01_D02_E39,E39,초조한,"['S01', 'D02']",A02,G01
Pro_03711,S05_D02_E60,E60,기쁨,"['S05', 'D02']",A02,G01
Pro_12447,S13_D02_E36,E36,회의적인,"['S13', 'D02']",A02,G01
Pro_00230,S02_D02_E59,E59,혼란스러운(당황한),"['S02', 'D02']",A02,G01
Pro_01771,S02_D02_E40,E40,상처,"['S02', 'D02']",A02,G01
Pro_05380,S06_D02_E49,E49,버려진,"['S06', 'D02']",A02,G01
Pro_03799,S06_D02_E28,E28,낙담한,"['S06', 'D02']",A02,G01
Pro_03691,S05_D02_E40,E40,상처,"['S05', 'D02']",A02,G01
Pro_03785,S06_D02_E14,E14,방어적인,"['S06', 'D02']",A02,G01
Pro_03818,S06_D02_E47,E47,억울한,"['S06', 'D02']",A02,G01
Pro_01866,S03_D02_E15,E15,악의적인,"['S03', 'D02']",A02,G01
Pro_03582,S04_D02_E51,E51,고립된(당황한),"['S04', 'D02']",A02,G01
Pro_05363,S06_D02_E32,E32,스트레스 받는,"['S06', 'D02']",A02,G01
Pro_03561,S04_D02_E30,E30,불안,"['S04', 'D02']",A02,G01
Pro_08858,S09_D02_E47,E47,억울한,"['S09', 'D02']",A02,G01
Pro_08598,S07_D02_E27,E27,눈물이 나는,"['S07', 'D02']",A02,G01
Pro_07165,S08_D02_E34,E34,혼란스러운,"['S08', 'D02']",A02,G01
Pro_10648,S11_D02_E37,E37,걱정스러운,"['S11', 'D02']",A02,G01
Pro_08596,S07_D02_E25,E25,마비된,"['S07', 'D02']",A02,G01
Pro_05236,S05_D02_E25,E25,마비된,"['S05', 'D02']",A02,G01
Pro_05383,S06_D02_E52,E52,남의 시선을 의식하는,"['S06', 'D02']",A02,G01
Pro_11391,S04_D02_E60,E60,기쁨,"['S04', 'D02']",A02,G01
Pro_12218,S11_D02_E47,E47,억울한,"['S11', 'D02']",A02,G01
Pro_08593,S07_D02_E22,E22,비통한,"['S07', 'D02']",A02,G01
Pro_05271,S05_D02_E60,E60,기쁨,"['S05', 'D02']",A02,G01
Pro_05272,S05_D02_E61,E61,감사하는,"['S05', 'D02']",A02,G01
Pro_08989,S10_D02_E58,E58,한심한,"['S10', 'D02']",A02,G01
Pro_10651,S11_D02_E40,E40,상처,"['S11', 'D02']",A02,G01
Pro_07155,S08_D02_E24,E24,우울한,"['S08', 'D02']",A02,G01
Pro_03661,S05_D02_E10,E10,분노,"['S05', 'D02']",A02,G01
Pro_07194,S08_D02_E63,E63,편안한,"['S08', 'D02']",A02,G01
Pro_03678,S05_D02_E27,E27,눈물이 나는,"['S05', 'D02']",A02,G01
Pro_03821,S06_D02_E50,E50,당황,"['S06', 'D02']",A02,G01
Pro_11295,S04_D01_E24,E24,우울한,"['S04', 'D01']",A02,G01
Pro_08968,S10_D02_E37,E37,걱정스러운,"['S10', 'D02']",A02,G01
Pro_08878,S09_D02_E67,E67,안도,"['S09', 'D02']",A02,G01
Pro_09837,S04_D02_E66,E66,느긋,"['S04', 'D02']",A02,G01
Pro_12161,S11_D01_E50,E50,당황,"['S11', 'D01']",A02,G01
Pro_08869,S09_D02_E58,E58,한심한,"['S09', 'D02']",A02,G01
Pro_00326,S03_D02_E35,E35,당혹스러운,"['S03', 'D02']",A02,G01
Pro_01897,S03_D02_E46,E46,희생된,"['S03', 'D02']",A02,G01
Pro_12373,S13_D01_E22,E22,비통한,"['S13', 'D01']",A02,G01
Pro_12201,S11_D02_E30,E30,불안,"['S11', 'D02']",A02,G01
Pro_08999,S10_D02_E68,E68,신이 난,"['S10', 'D02']",A02,G01
Pro_08987,S10_D02_E56,E56,부끄러운,"['S10', 'D02']",A02,G01
Pro_08959,S10_D02_E28,E28,낙담한,"['S10', 'D02']",A02,G01
Pro_08991,S10_D02_E60,E60,기쁨,"['S10', 'D02']",A02,G01
Pro_03545,S04_D02_E14,E14,방어적인,"['S04', 'D02']",A02,G01
Pro_03818,S06_D02_E47,E47,억울한,"['S06', 'D02']",A02,G01
Pro_10637,S11_D02_E26,E26,염세적인,"['S11', 'D02']",A02,G01
Pro_00339,S03_D02_E48,E48,괴로워하는,"['S03', 'D02']",A02,G01
Pro_12197,S11_D02_E26,E26,염세적인,"['S11', 'D02']",A02,G01
Pro_01667,S01_D02_E56,E56,부끄러운,"['S01', 'D02']",A02,G01
Pro_05367,S06_D02_E36,E36,회의적인,"['S06', 'D02']",A02,G01
Pro_01787,S02_D02_E56,E56,부끄러운,"['S02', 'D02']",A02,G01
Pro_08874,S09_D02_E63,E63,편안한,"['S09', 'D02']",A02,G01
Pro_01671,S01_D02_E60,E60,기쁨,"['S01', 'D02']",A02,G01
Pro_03541,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_08965,S10_D02_E34,E34,혼란스러운,"['S10', 'D02']",A02,G01
Pro_00210,S02_D02_E39,E39,초조한,"['S02', 'D02']",A02,G01
Pro_07381,S10_D02_E10,E10,분노,"['S10', 'D02']",A02,G01
Pro_03813,S06_D02_E42,E42,배신당한,"['S06', 'D02']",A02,G01
Pro_00324,S03_D02_E33,E33,취약한,"['S03', 'D02']",A02,G01
Pro_03801,S06_D02_E30,E30,불안,"['S06', 'D02']",A02,G01
Pro_07299,S09_D02_E48,E48,괴로워하는,"['S09', 'D02']",A02,G01
Pro_01763,S02_D02_E32,E32,스트레스 받는,"['S02', 'D02']",A02,G01
Pro_12231,S11_D02_E60,E60,기쁨,"['S11', 'D02']",A02,G01
Pro_08639,S07_D02_E68,E68,신이 난,"['S07', 'D02']",A02,G01
Pro_05377,S06_D02_E46,E46,희생된,"['S06', 'D02']",A02,G01
Pro_05390,S06_D02_E59,E59,혼란스러운(당황한),"['S06', 'D02']",A02,G01
Pro_11282,S04_D01_E11,E11,툴툴대는,"['S04', 'D01']",A02,G01
Pro_05114,S04_D02_E23,E23,후회되는,"['S04', 'D02']",A02,G01
Pro_07278,S09_D02_E27,E27,눈물이 나는,"['S09', 'D02']",A02,G01
Pro_05388,S06_D02_E57,E57,혐오스러운,"['S06', 'D02']",A02,G01
Pro_08959,S10_D02_E28,E28,낙담한,"['S10', 'D02']",A02,G01
Pro_05360,S06_D02_E29,E29,환멸을 느끼는,"['S06', 'D02']",A02,G01
Pro_01902,S03_D02_E51,E51,고립된(당황한),"['S03', 'D02']",A02,G01
Pro_01871,S03_D02_E20,E20,슬픔,"['S03', 'D02']",A02,G01
Pro_00114,S01_D02_E63,E63,편안한,"['S01', 'D02']",A02,G01
Pro_07176,S08_D02_E45,E45,"가난한, 불우한","['S08', 'D02']",A02,G01
Pro_05134,S04_D02_E43,E43,고립된,"['S04', 'D02']",A02,G01
Pro_08729,S08_D02_E38,E38,조심스러운,"['S08', 'D02']",A02,G01
Pro_07030,S07_D02_E19,E19,성가신,"['S07', 'D02']",A02,G01
Pro_01770,S02_D02_E39,E39,초조한,"['S02', 'D02']",A02,G01
Pro_08847,S09_D02_E36,E36,회의적인,"['S09', 'D02']",A02,G01
Pro_11365,S04_D02_E34,E34,혼란스러운,"['S04', 'D02']",A02,G01
Pro_05398,S06_D02_E67,E67,안도,"['S06', 'D02']",A02,G01
Pro_05237,S05_D02_E26,E26,염세적인,"['S05', 'D02']",A02,G01
Pro_08947,S10_D02_E16,E16,안달하는,"['S10', 'D02']",A02,G01
Pro_07027,S07_D02_E16,E16,안달하는,"['S07', 'D02']",A02,G01
Pro_03568,S04_D02_E37,E37,걱정스러운,"['S04', 'D02']",A02,G01
Pro_08842,S09_D02_E31,E31,두려운,"['S09', 'D02']",A02,G01
Pro_01752,S02_D02_E21,E21,실망한,"['S02', 'D02']",A02,G01
Pro_00117,S01_D02_E66,E66,느긋,"['S01', 'D02']",A02,G01
Pro_08703,S08_D02_E12,E12,좌절한,"['S08', 'D02']",A02,G01
Pro_03552,S04_D02_E21,E21,실망한,"['S04', 'D02']",A02,G01
Pro_05257,S05_D02_E46,E46,희생된,"['S05', 'D02']",A02,G01
Pro_03713,S05_D02_E62,E62,신뢰하는,"['S05', 'D02']",A02,G01
Pro_08955,S10_D02_E24,E24,우울한,"['S10', 'D02']",A02,G01
Pro_05358,S06_D02_E27,E27,눈물이 나는,"['S06', 'D02']",A02,G01
Pro_08705,S08_D02_E14,E14,방어적인,"['S08', 'D02']",A02,G01
Pro_03691,S05_D02_E40,E40,상처,"['S05', 'D02']",A02,G01
Pro_01770,S02_D02_E39,E39,초조한,"['S02', 'D02']",A02,G01
Pro_09793,S04_D02_E22,E22,비통한,"['S04', 'D02']",A02,G01
Pro_08722,S08_D02_E31,E31,두려운,"['S08', 'D02']",A02,G01
Pro_08600,S07_D02_E29,E29,환멸을 느끼는,"['S07', 'D02']",A02,G01
Pro_07194,S08_D02_E63,E63,편안한,"['S08', 'D02']",A02,G01
Pro_00064,S01_D02_E13,E13,짜증내는,"['S01', 'D02']",A02,G01
Pro_08715,S08_D02_E24,E24,우울한,"['S08', 'D02']",A02,G01
Pro_09825,S04_D02_E54,E54,열등감,"['S04', 'D02']",A02,G01
Pro_07160,S08_D02_E29,E29,환멸을 느끼는,"['S08', 'D02']",A02,G01
Pro_12164,S11_D01_E53,E53,외로운,"['S11', 'D01']",A02,G01
Pro_00188,S02_D02_E17,E17,구역질 나는,"['S02', 'D02']",A02,G01
Pro_12424,S13_D02_E13,E13,짜증내는,"['S13', 'D02']",A02,G01
Pro_07282,S09_D02_E31,E31,두려운,"['S09', 'D02']",A02,G01
Pro_07405,S10_D02_E34,E34,혼란스러운,"['S10', 'D02']",A02,G01
Pro_03559,S04_D02_E28,E28,낙담한,"['S04', 'D02']",A02,G01
Pro_05101,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_05104,S04_D02_E13,E13,짜증내는,"['S04', 'D02']",A02,G01
Pro_08590,S07_D02_E19,E19,성가신,"['S07', 'D02']",A02,G01
Pro_01744,S02_D02_E13,E13,짜증내는,"['S02', 'D02']",A02,G01
Pro_08848,S09_D02_E37,E37,걱정스러운,"['S09', 'D02']",A02,G01
Pro_09833,S04_D02_E62,E62,신뢰하는,"['S04', 'D02']",A02,G01
Pro_00197,S02_D02_E26,E26,염세적인,"['S02', 'D02']",A02,G01
Pro_05343,S06_D02_E12,E12,좌절한,"['S06', 'D02']",A02,G01
Pro_03700,S05_D02_E49,E49,버려진,"['S05', 'D02']",A02,G01
Pro_08598,S07_D02_E27,E27,눈물이 나는,"['S07', 'D02']",A02,G01
Pro_08620,S07_D02_E49,E49,버려진,"['S07', 'D02']",A02,G01
Pro_10610,S11_D01_E59,E59,혼란스러운(당황한),"['S11', 'D01']",A02,G01
Pro_07264,S09_D02_E13,E13,짜증내는,"['S09', 'D02']",A02,G01
Pro_12185,S11_D02_E14,E14,방어적인,"['S11', 'D02']",A02,G01
Pro_08959,S10_D02_E28,E28,낙담한,"['S10', 'D02']",A02,G01
Pro_05393,S06_D02_E62,E62,신뢰하는,"['S06', 'D02']",A02,G01
Pro_10809,S13_D01_E18,E18,노여워하는,"['S13', 'D01']",A02,G01
Pro_01788,S02_D02_E57,E57,혐오스러운,"['S02', 'D02']",A02,G01
Pro_12410,S13_D01_E59,E59,혼란스러운(당황한),"['S13', 'D01']",A02,G01
Pro_09723,S04_D01_E12,E12,좌절한,"['S04', 'D01']",A02,G01
Pro_05158,S04_D02_E67,E67,안도,"['S04', 'D02']",A02,G01
Pro_08839,S09_D02_E28,E28,낙담한,"['S09', 'D02']",A02,G01
Pro_07051,S07_D02_E40,E40,상처,"['S07', 'D02']",A02,G01
Pro_05268,S05_D02_E57,E57,혐오스러운,"['S05', 'D02']",A02,G01
Pro_07143,S08_D02_E12,E12,좌절한,"['S08', 'D02']",A02,G01
Pro_11298,S04_D01_E27,E27,눈물이 나는,"['S04', 'D01']",A02,G01
Pro_00306,S03_D02_E15,E15,악의적인,"['S03', 'D02']",A02,G01
Pro_01891,S03_D02_E40,E40,상처,"['S03', 'D02']",A02,G01
Pro_03808,S06_D02_E37,E37,걱정스러운,"['S06', 'D02']",A02,G01
Pro_05121,S04_D02_E30,E30,불안,"['S04', 'D02']",A02,G01
Pro_03815,S06_D02_E44,E44,충격 받은,"['S06', 'D02']",A02,G01
Pro_05341,S06_D02_E10,E10,분노,"['S06', 'D02']",A02,G01
Pro_03795,S06_D02_E24,E24,우울한,"['S06', 'D02']",A02,G01
